                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.84047,                 2.3046,                0.25449,                0.86143,                0.86967,                0.88099,                0.63858,                0.44016,                0.46563,                0.11053,             0.00066545,             0.00066545,             0.00066545
                      2,                0.41301,                0.48531,                0.07103,                0.95407,                0.78765,                0.87428,                0.63283,                0.43033,                0.46918,                0.07982,              0.0012882,              0.0012882,              0.0012882
                      3,                0.36916,                 0.4988,                0.05048,                0.85366,                 0.8156,                0.88535,                0.62628,                0.38579,                0.51718,                0.06224,              0.0018669,              0.0018669,              0.0018669
                      4,                0.42988,                0.65535,                0.06182,                0.79096,                0.69042,                 0.7673,                0.53149,                0.47359,                0.67551,                0.09959,               0.001802,               0.001802,               0.001802
                      5,                0.36951,                0.52192,                0.04888,                0.89885,                0.82128,                0.86937,                0.59992,                0.37261,                0.53525,                0.05504,               0.001802,               0.001802,               0.001802
                      6,                0.34167,                0.45046,                0.04032,                0.91846,                0.82741,                0.91997,                0.68046,                0.29094,                 0.5305,                0.03218,               0.001736,               0.001736,               0.001736
                      7,                0.33432,                 0.4218,                0.03992,                0.91541,                0.87441,                0.92758,                0.67606,                0.29721,                0.48996,                0.03381,                0.00167,                0.00167,                0.00167
                      8,                0.30109,                0.41348,                0.03842,                0.93627,                0.92654,                0.95957,                0.70825,                0.29155,                0.42587,                 0.0321,               0.001604,               0.001604,               0.001604
                      9,                0.32024,                0.37491,                0.03905,                0.91487,                0.89336,                0.93629,                0.59055,                0.40733,                0.53106,                0.03167,               0.001538,               0.001538,               0.001538
                     10,                0.33825,                0.39792,                0.04337,                0.92187,                0.90047,                 0.9513,                0.73951,                0.26185,                 0.4406,                0.03239,               0.001472,               0.001472,               0.001472
                     11,                0.28118,                0.39969,                0.03474,                0.91298,                0.94476,                0.95108,                 0.7311,                0.27963,                0.44059,                0.03146,               0.001406,               0.001406,               0.001406
                     12,                0.26565,                0.36887,                0.02997,                0.92552,                 0.9128,                0.95339,                0.74903,                0.26499,                0.43182,                 0.0294,                0.00134,                0.00134,                0.00134
                     13,                0.24436,                0.38006,                0.02692,                0.91894,                0.94022,                0.95874,                0.75238,                0.24191,                0.43844,                  0.027,               0.001274,               0.001274,               0.001274
                     14,                0.27554,                0.36216,                0.03021,                0.96689,                0.90521,                0.97138,                0.74877,                0.26995,                0.41935,                0.03448,               0.001208,               0.001208,               0.001208
                     15,                0.30684,                0.36644,                0.03416,                0.91785,                0.90758,                 0.9602,                0.73324,                0.27715,                0.42877,                0.03057,               0.001142,               0.001142,               0.001142
                     16,                0.31043,                0.36096,                0.03587,                0.93117,                0.92964,                0.95598,                0.67041,                0.33413,                0.42867,                 0.0329,               0.001076,               0.001076,               0.001076
                     17,                0.26503,                0.36704,                0.02628,                0.92711,                0.93431,                0.95254,                0.69421,                0.31876,                0.43428,                0.03341,                0.00101,                0.00101,                0.00101
                     18,                0.25988,                 0.3329,                0.02475,                0.94038,                0.93439,                0.96799,                0.76963,                0.23948,                0.40398,                0.02995,               0.000944,               0.000944,               0.000944
                     19,                0.24031,                0.32003,                0.02294,                0.96629,                0.90284,                0.96954,                0.74348,                0.27222,                0.41541,                0.03255,               0.000878,               0.000878,               0.000878
                     20,                0.23382,                0.31221,                0.02375,                0.94596,                0.90758,                0.96798,                0.77885,                0.24524,                0.37548,                0.03358,               0.000812,               0.000812,               0.000812
                     21,                0.19638,                0.28734,                0.01798,                 0.9647,                0.90659,                0.96918,                0.76955,                 0.2535,                0.38473,                 0.0337,               0.000746,               0.000746,               0.000746
                     22,                0.18897,                0.27783,                0.01719,                0.94993,                0.94417,                0.97547,                0.78301,                0.24109,                0.37716,                 0.0306,                0.00068,                0.00068,                0.00068
                     23,                0.16902,                0.25754,                0.01539,                0.93773,                0.92782,                0.96993,                0.77852,                0.24192,                0.41423,                0.03498,               0.000614,               0.000614,               0.000614
                     24,                0.16534,                 0.2582,                0.01489,                0.95961,                0.90047,                0.96794,                0.77703,                0.24354,                0.40623,                0.03602,               0.000548,               0.000548,               0.000548
                     25,                0.16059,                0.25151,                 0.0144,                0.96285,                0.92132,                0.97194,                0.79224,                0.23418,                0.39224,                0.03504,               0.000482,               0.000482,               0.000482
                     26,                0.15478,                0.24316,                0.01402,                0.95809,                0.91706,                0.96951,                 0.7904,                0.22366,                0.40376,                0.02889,               0.000416,               0.000416,               0.000416
                     27,                0.15164,                0.24169,                0.01352,                0.95388,                0.93839,                0.97663,                0.78802,                0.22901,                0.39373,                0.02667,                0.00035,                0.00035,                0.00035
                     28,                0.15066,                0.23867,                0.01328,                0.93502,                0.95469,                0.97345,                0.79752,                 0.2249,                 0.3821,                 0.0287,               0.000284,               0.000284,               0.000284
                     29,                0.14882,                0.23584,                  0.013,                0.92695,                 0.9455,                0.96165,                0.77394,                0.23571,                 0.4024,                0.03173,               0.000218,               0.000218,               0.000218
                     30,                0.14364,                0.23327,                0.01274,                0.95019,                0.93602,                0.97543,                0.79156,                 0.2226,                0.39845,                0.02745,               0.000152,               0.000152,               0.000152
